거래금액,건축년도,년,법정동,아파트,월,일,전용면적,지번,지역코드,층
47500,1995,2018,야탑동,목련마을(영남),1,21~31,84.93,156,41135,11
32000,1993,2018,야탑동,장미마을(현대),1,21~31,41.76,334,41135,1
50500,1993,2018,야탑동,장미마을(코오롱)1,1,21~31,59.55,330,41135,12
26400,1993,2018,야탑동,매화마을(주공4),1,21~31,35.28,211,41135,3
55000,1992,2018,야탑동,탑마을(선경)1,1,21~31,83.73,536,41135,4
46850,1995,2018,야탑동,매화마을공무원2,1,21~31,58.71,215,41135,5
44000,1995,2018,야탑동,매화마을공무원2,1,21~31,58.71,215,41135,9
77000,1994,2018,야탑동,탑마을(벽산),1,21~31,101.97,517,41135,4
33000,1995,2018,야탑동,목련마을(영남),1,21~31,53.6,156,41135,11
79000,2009,2018,판교동,판교원마을9단지(한림풀에버),1,1~10,71.8438,585,41135,6
89900,2009,2018,판교동,판교원마을1단지(주공휴먼시아),1,1~10,162.12,622,41135,13
87000,2009,2018,판교동,판교원마을9단지(한림풀에버),1,1~10,84.9562,585,41135,13
79500,2009,2018,판교동,판교원마을9단지(한림풀에버),1,1~10,71.8438,585,41135,13
89000,2009,2018,판교동,판교원마을1단지(주공휴먼시아),1,1~10,101.06,622,41135,9
68900,2009,2018,판교동,판교원마을7단지(모아미래도)임대,1,1~10,56.555,637,41135,6
83000,2009,2018,판교동,판교원마을6단지(진원로제비앙)임대,1,1~10,83.33,635,41135,14
107500,2009,2018,판교동,판교원마을5단지(푸르지오),1,1~10,116.04,634,41135,33
68500,2009,2018,판교동,판교원마을6단지(진원로제비앙)임대,1,1~10,59.667,635,41135,14
92000,2009,2018,판교동,판교원마을11단지(현대),1,1~10,118.6,513,41135,9
90000,2009,2018,판교동,판교원마을9단지(한림풀에버),1,1~10,84.9907,585,41135,17
67000,2009,2018,판교동,판교원마을7단지(모아미래도)임대,1,1~10,56.555,637,41135,13
93000,2009,2018,판교동,판교원마을11단지(현대),1,1~10,101.7,513,41135,9
93000,2009,2018,판교동,판교원마을11단지(현대),1,1~10,101.76,513,41135,14
105000,2009,2018,판교동,판교원마을11단지(현대),1,1~10,118.6,513,41135,12
101000,2009,2018,판교동,판교원마을11단지(현대),1,1~10,118.6,513,41135,14
89000,2009,2018,판교동,판교원마을3단지(푸르지오),1,1~10,84.71,629,41135,10
112000,2009,2018,판교동,판교원마을1단지(주공휴먼시아),1,11~20,118.91,622,41135,6
170000,2009,2018,판교동,판교원마을11단지(현대),1,11~20,150.61,513,41135,15
94000,2009,2018,판교동,판교원마을11단지(현대),1,11~20,101.76,513,41135,13
109500,2009,2018,판교동,판교원마을2단지(푸르지오),1,11~20,115.2,623,41135,9
80000,2009,2018,판교동,판교원마을9단지(한림풀에버),1,11~20,71.8438,585,41135,10
105000,2009,2018,판교동,판교원마을11단지(현대),1,11~20,115.33,513,41135,4
103000,2009,2018,판교동,판교원마을11단지(현대),1,11~20,118.6,513,41135,4
69700,2009,2018,판교동,판교원마을7단지(모아미래도)임대,1,11~20,56.555,637,41135,14
82000,2009,2018,판교동,판교원마을9단지(한림풀에버),1,11~20,84.9958,585,41135,1
93500,2009,2018,판교동,판교원마을11단지(현대),1,11~20,115.33,513,41135,1
99000,2009,2018,판교동,판교원마을11단지(현대),1,11~20,101.38,513,41135,7
85000,2009,2018,판교동,판교원마을7단지(모아미래도)임대,1,11~20,81.412,637,41135,17
113000,2009,2018,판교동,판교원마을5단지(푸르지오),1,11~20,116.04,634,41135,19
120000,2009,2018,판교동,판교원마을5단지(푸르지오),1,11~20,116.04,634,41135,14
116000,2009,2018,판교동,판교원마을1단지(주공휴먼시아),1,11~20,118.91,622,41135,4
98300,2009,2018,판교동,판교원마을1단지(주공휴먼시아),1,11~20,101.2,622,41135,12
74000,2009,2018,판교동,판교원마을7단지(모아미래도)임대,1,11~20,56.592,637,41135,20
71000,2009,2018,판교동,판교원마을7단지(모아미래도)임대,1,11~20,56.555,637,41135,9
69500,2009,2018,판교동,판교원마을6단지(진원로제비앙)임대,1,11~20,59.667,635,41135,6
108000,2009,2018,판교동,판교원마을1단지(주공휴먼시아),1,11~20,118.64,622,41135,12
96500,2009,2018,판교동,판교원마을11단지(현대),1,11~20,101.76,513,41135,5
85000,2009,2018,판교동,판교원마을9단지(한림풀에버),1,11~20,84.9505,585,41135,1
107500,2009,2018,판교동,판교원마을3단지(푸르지오),1,11~20,116.16,629,41135,2
90000,2009,2018,판교동,판교원마을5단지(푸르지오),1,11~20,84.51,634,41135,6
85500,2009,2018,판교동,판교원마을7단지(모아미래도)임대,1,21~31,80.21,637,41135,6
94000,2009,2018,판교동,판교원마을1단지(주공휴먼시아),1,21~31,101.06,622,41135,6
72200,2009,2018,판교동,판교원마을6단지(진원로제비앙)임대,1,21~31,58.14,635,41135,7
48738,2009,2018,판교동,판교원마을7단지(모아미래도)임대,1,21~31,56.555,637,41135,1
51399,2009,2018,판교동,판교원마을7단지(모아미래도)임대,1,21~31,56.555,637,41135,7
51161,2009,2018,판교동,판교원마을7단지(모아미래도)임대,1,21~31,56.555,637,41135,7
98000,2009,2018,판교동,판교원마을3단지(푸르지오),1,21~31,84.51,629,41135,28
72600,2009,2018,판교동,판교원마을7단지(모아미래도)임대,1,21~31,56.555,637,41135,13
85500,2009,2018,판교동,판교원마을7단지(모아미래도)임대,1,21~31,80.21,637,41135,3
110000,2009,2018,판교동,판교원마을11단지(현대),1,21~31,115.33,513,41135,11
165000,2009,2018,삼평동,봇들마을8단지(주공),1,1~10,118.91,742,41135,9
80000,2009,2018,삼평동,봇들마을1단지(판교신미주),1,1~10,82.794,705,41135,1
72000,2009,2018,삼평동,봇들마을4단지(주공),1,1~10,59.84,718,41135,2
79000,2009,2018,삼평동,봇들마을2단지(이지더원),1,1~10,84.2822,717,41135,2
83500,2009,2018,삼평동,봇들마을2단지(이지더원),1,1~10,84.2822,717,41135,10
118000,2009,2018,삼평동,봇들마을9단지(금호어울림),1,1~10,115.03,744,41135,5
89000,2009,2018,삼평동,봇들마을1단지(판교신미주),1,1~10,83.698,705,41135,10
83800,2009,2018,삼평동,봇들마을2단지(이지더원),1,1~10,84.2822,717,41135,9
81000,2009,2018,삼평동,봇들마을1단지(판교신미주),1,1~10,83.235,705,41135,2
106000,2009,2018,삼평동,봇들마을7단지,1,1~10,84.5,738,41135,2
86000,2009,2018,삼평동,봇들마을2단지(이지더원),1,1~10,83.392,717,41135,6
90000,2009,2018,삼평동,봇들마을4단지(주공),1,1~10,84.98,718,41135,13
87500,2009,2018,삼평동,봇들마을1단지(판교신미주),1,1~10,83.698,705,41135,4
84000,2009,2018,삼평동,봇들마을2단지(이지더원),1,1~10,84.2822,717,41135,5
83500,2009,2018,삼평동,봇들마을1단지(판교신미주),1,1~10,83.698,705,41135,3
86500,2009,2018,삼평동,봇들마을1단지(판교신미주),1,1~10,83.698,705,41135,3
90000,2009,2018,삼평동,봇들마을4단지(주공),1,1~10,84.69,718,41135,9
89500,2009,2018,삼평동,봇들마을4단지(주공),1,1~10,84.69,718,41135,9
124000,2009,2018,삼평동,봇들마을9단지(금호어울림),1,1~10,101.09,744,41135,16
87000,2009,2018,삼평동,봇들마을1단지(판교신미주),1,1~10,82.794,705,41135,10
88000,2009,2018,삼평동,봇들마을2단지(이지더원),1,1~10,84.2822,717,41135,4
148000,2012,2018,삼평동,판교호반써밋플레이스,1,1~10,133.96,740,41135,12
85000,2009,2018,삼평동,봇들마을1단지(판교신미주),1,1~10,83.698,705,41135,2
125000,2009,2018,삼평동,봇들마을7단지,1,1~10,84.5,738,41135,8
85000,2009,2018,삼평동,봇들마을1단지(판교신미주),1,1~10,83.459,705,41135,9
90000,2009,2018,삼평동,봇들마을2단지(이지더원),1,1~10,84.2822,717,41135,3
90000,2009,2018,삼평동,봇들마을1단지(판교신미주),1,1~10,83.698,705,41135,10
134000,2009,2018,삼평동,봇들마을7단지,1,11~20,108.34,738,41135,22
86500,2009,2018,삼평동,봇들마을2단지(이지더원),1,11~20,84.2822,717,41135,11
75000,2009,2018,삼평동,봇들마을4단지(주공),1,11~20,59.84,718,41135,1
120000,2009,2018,삼평동,봇들마을8단지(주공),1,11~20,101.82,742,41135,1
163000,2009,2018,삼평동,봇들마을9단지(금호어울림),1,11~20,115.01,744,41135,18
86000,2009,2018,삼평동,봇들마을2단지(이지더원),1,11~20,84.2822,717,41135,4
78000,2009,2018,삼평동,봇들마을4단지(주공),1,11~20,74.45,718,41135,13
80000,2009,2018,삼평동,봇들마을1단지(판교신미주),1,11~20,83.459,705,41135,1
94500,2009,2018,삼평동,봇들마을2단지(이지더원),1,11~20,84.2822,717,41135,9
88000,2009,2018,삼평동,봇들마을2단지(이지더원),1,11~20,83.392,717,41135,8
120000,2009,2018,삼평동,봇들마을9단지(금호어울림),1,11~20,101.0,744,41135,4
89800,2009,2018,삼평동,봇들마을1단지(판교신미주),1,11~20,83.459,705,41135,1
79500,2009,2018,삼평동,봇들마을4단지(주공),1,11~20,59.84,718,41135,2
146000,2009,2018,삼평동,봇들마을7단지,1,11~20,108.34,738,41135,14
80000,2009,2018,삼평동,봇들마을1단지(판교신미주),1,11~20,82.794,705,41135,2
143000,2012,2018,삼평동,판교호반써밋플레이스,1,11~20,131.24,740,41135,4
168000,2013,2018,삼평동,판교푸르지오월드마크,1,21~31,134.33,741,41135,18
80000,2009,2018,삼평동,봇들마을1단지(판교신미주),1,21~31,83.459,705,41135,4
95000,2009,2018,삼평동,봇들마을4단지(주공),1,21~31,84.61,718,41135,9
143000,2009,2018,삼평동,봇들마을9단지(금호어울림),1,21~31,115.09,744,41135,5
95000,2009,2018,삼평동,봇들마을4단지(주공),1,21~31,74.45,718,41135,4
94000,2009,2018,삼평동,봇들마을1단지(판교신미주),1,21~31,82.794,705,41135,9
105000,2009,2018,삼평동,봇들마을1단지(판교신미주),1,21~31,82.794,705,41135,5
80000,2009,2018,삼평동,봇들마을4단지(주공),1,21~31,59.84,718,41135,10
129000,2009,2018,삼평동,봇들마을7단지,1,21~31,108.34,738,41135,1
95000,2009,2018,삼평동,봇들마을1단지(판교신미주),1,21~31,83.235,705,41135,14
92000,2009,2018,삼평동,봇들마을1단지(판교신미주),1,21~31,83.698,705,41135,8
155000,2015,2018,백현동,판교알파리움1단지,1,1~10,123.339,531,41135,10
155000,2011,2018,백현동,판교푸르지오그랑블,1,1~10,117.5193,542,41135,3
119000,2015,2018,백현동,판교알파리움1단지,1,1~10,110.255,531,41135,3
130000,2011,2018,백현동,판교푸르지오그랑블,1,1~10,103.9649,542,41135,3
150000,2015,2018,백현동,판교알파리움2단지,1,1~10,129.477,530,41135,11
119000,2015,2018,백현동,판교알파리움1단지,1,1~10,96.148,531,41135,3
132500,2011,2018,백현동,판교푸르지오그랑블,1,1~10,98.986,542,41135,5
108000,2009,2018,백현동,백현마을9단지(e편한세상),1,1~10,101.46,525,41135,8
153000,2015,2018,백현동,판교알파리움2단지,1,1~10,129.399,530,41135,16
109000,2009,2018,백현동,백현마을5단지(주공),1,1~10,84.73,554,41135,3
156000,2015,2018,백현동,판교알파리움1단지,1,1~10,129.253,531,41135,13
125000,2015,2018,백현동,판교알파리움2단지,1,1~10,96.815,530,41135,19
158500,2015,2018,백현동,판교알파리움1단지,1,11~20,129.253,531,41135,10
140000,2011,2018,백현동,판교푸르지오그랑블,1,11~20,98.986,542,41135,16
120000,2015,2018,백현동,판교알파리움1단지,1,11~20,96.614,531,41135,5
116500,2009,2018,백현동,백현마을7단지(주공),1,11~20,84.73,556,41135,3
125000,2009,2018,백현동,백현마을6단지(주공),1,11~20,84.98,555,41135,10
200000,2015,2018,백현동,판교알파리움1단지,1,11~20,142.013,531,41135,17
165000,2015,2018,백현동,판교알파리움1단지,1,11~20,123.339,531,41135,7
135000,2011,2018,백현동,판교푸르지오그랑블,1,11~20,98.986,542,41135,19
140000,2011,2018,백현동,판교푸르지오그랑블,1,11~20,98.986,542,41135,17
104000,2009,2018,백현동,백현마을6단지(주공),1,11~20,74.76,555,41135,14
120000,2009,2018,백현동,백현마을2단지(주공)일부임대,1,11~20,84.5,545,41135,4
125200,2009,2018,백현동,백현마을5단지(주공),1,21~31,84.73,554,41135,8
130000,2009,2018,백현동,백현마을9단지(e편한세상),1,21~31,101.17,525,41135,7
105000,2009,2018,백현동,백현마을6단지(주공),1,21~31,74.76,555,41135,12
135000,2009,2018,백현동,백현마을6단지(주공),1,21~31,84.73,555,41135,14
127000,2015,2018,백현동,판교알파리움2단지,1,21~31,96.815,530,41135,13
160000,2011,2018,백현동,판교푸르지오그랑블,1,21~31,103.9649,542,41135,18
139800,2009,2018,백현동,백현마을9단지(e편한세상),1,21~31,117.67,525,41135,2
155000,2011,2018,백현동,판교푸르지오그랑블,1,21~31,98.986,542,41135,4
144000,2015,2018,백현동,판교알파리움2단지,1,21~31,129.477,530,41135,3
177000,2011,2018,백현동,판교푸르지오그랑블,1,21~31,117.5193,542,41135,11
60000,1995,2018,금곡동,청솔마을(한라),1,1~10,69.12,181,41135,16
82500,1994,2018,금곡동,청솔마을(성원),1,1~10,110.97,143,41135,3
54500,1995,2018,금곡동,청솔마을(한라),1,1~10,58.8,181,41135,13
84700,1995,2018,금곡동,청솔마을(대원),1,1~10,129.45,141,41135,14
84000,2003,2018,금곡동,두산위브트레지움,1,1~10,147.52,192,41135,14
61900,1995,2018,금곡동,청솔마을(한라),1,1~10,69.12,181,41135,9
82800,2003,2018,금곡동,두산위브트레지움,1,1~10,147.6,192,41135,11
71000,1994,2018,금곡동,청솔마을(대원),1,1~10,84.97,141,41135,6
70000,1995,2018,금곡동,청솔마을(서광),1,1~10,84.96,177,41135,17
84000,2003,2018,금곡동,두산위브트레지움,1,1~10,121.45,192,41135,11
57000,1995,2018,금곡동,청솔마을(한라),1,1~10,58.8,181,41135,13
77000,1994,2018,금곡동,청솔마을(성원),1,1~10,101.88,143,41135,9
85000,1994,2018,금곡동,청솔마을(성원),1,1~10,134.67,143,41135,8
64900,1995,2018,금곡동,청솔마을(한라),1,1~10,69.12,181,41135,10
44500,1996,2018,금곡동,청솔마을(주공9단지),1,1~10,42.84,133,41135,17
65500,2004,2018,금곡동,분당하우스토리,1,1~10,84.68,202,41135,10
78800,2003,2018,금곡동,두산위브트레지움,1,1~10,147.52,192,41135,9
35900,1995,2018,금곡동,청솔마을(유천),1,1~10,40.5,180,41135,3
70000,1995,2018,금곡동,청솔마을(한라),1,1~10,84.39,181,41135,12
87900,1994,2018,금곡동,청솔마을(성원),1,1~10,134.67,143,41135,17
47000,1994,2018,금곡동,청솔마을(공무원),1,1~10,58.19,125,41135,2
63000,1994,2018,금곡동,청솔마을(대원),1,1~10,84.97,141,41135,1
51000,1994,2018,금곡동,청솔마을(공무원),1,1~10,58.19,125,41135,10
69500,1995,2018,금곡동,청솔마을(한라),1,1~10,84.39,181,41135,5
68000,2004,2018,금곡동,분당하우스토리,1,1~10,84.68,202,41135,12
42000,1996,2018,금곡동,청솔마을(주공9단지),1,1~10,42.84,133,41135,12
71000,1995,2018,금곡동,청솔마을(유천),1,1~10,84.6,180,41135,17
39400,1995,2018,금곡동,청솔마을(유천),1,1~10,40.5,180,41135,7
79000,2003,2018,금곡동,두산위브트레지움,1,1~10,147.52,192,41135,16
66300,1995,2018,금곡동,청솔마을(유천),1,1~10,84.6,180,41135,3
49500,1994,2018,금곡동,청솔마을(대원),1,1~10,50.4,141,41135,2
84000,1994,2018,금곡동,청솔마을(성원),1,1~10,134.67,143,41135,20
80000,2003,2018,금곡동,두산위브트레지움,1,1~10,147.52,192,41135,19
84000,2003,2018,금곡동,두산위브트레지움,1,1~10,147.52,192,41135,5
42000,1996,2018,금곡동,청솔마을(주공9단지),1,1~10,42.84,133,41135,15
71800,1995,2018,금곡동,청솔마을(한라),1,1~10,84.39,181,41135,6
60000,1995,2018,금곡동,청솔마을(한라),1,1~10,69.12,181,41135,2
51000,1995,2018,금곡동,청솔마을(영남),1,1~10,53.6,177,41135,14
83000,2003,2018,금곡동,두산위브트레지움,1,1~10,147.6,192,41135,3
51700,1995,2018,금곡동,청솔마을(공무원),1,1~10,58.71,125,41135,6
49500,1996,2018,금곡동,청솔마을(계룡),1,1~10,55.44,176,41135,2
80000,1994,2018,금곡동,청솔마을(대원),1,1~10,101.67,141,41135,14
67900,1995,2018,금곡동,청솔마을(서광),1,1~10,84.96,177,41135,13
79000,2003,2018,금곡동,두산위브트레지움,1,11~20,147.52,192,41135,11
69900,1995,2018,금곡동,청솔마을(유천),1,11~20,84.6,180,41135,12
52500,1996,2018,금곡동,청솔마을(계룡),1,11~20,55.44,176,41135,9
54000,1994,2018,금곡동,청솔마을(공무원),1,11~20,58.19,125,41135,8
53000,1995,2018,금곡동,청솔마을(한라),1,11~20,58.8,181,41135,5
67000,1995,2018,금곡동,청솔마을(유천),1,11~20,84.6,180,41135,9
59000,1994,2018,금곡동,청솔마을(공무원),1,11~20,66.6,125,41135,5
34000,1995,2018,금곡동,청솔마을(유천),1,11~20,40.5,180,41135,1
71500,1995,2018,금곡동,청솔마을(유천),1,11~20,84.6,180,41135,5
63000,1995,2018,금곡동,청솔마을(영남),1,11~20,70.01,177,41135,2
40000,1995,2018,금곡동,청솔마을(유천),1,11~20,40.5,180,41135,14
72700,2004,2018,금곡동,코오롱더프라우,1,11~20,172.094,201,41135,14
70000,1995,2018,금곡동,청솔마을(유천),1,11~20,84.6,180,41135,12
67900,1995,2018,금곡동,청솔마을(서광),1,11~20,84.96,177,41135,2
81700,1994,2018,금곡동,청솔마을(성원),1,11~20,134.67,143,41135,1
50900,1995,2018,금곡동,청솔마을(영남),1,11~20,53.6,177,41135,11
70000,1994,2018,금곡동,청솔마을(성원),1,11~20,101.88,143,41135,6
71000,1995,2018,금곡동,청솔마을(한라),1,11~20,84.39,181,41135,11
70000,1995,2018,금곡동,청솔마을(한라),1,11~20,84.39,181,41135,7
43000,1996,2018,금곡동,청솔마을(주공9단지),1,11~20,42.84,133,41135,12
34800,1995,2018,금곡동,청솔마을(주공9단지),1,11~20,36.54,133,41135,12
78700,2003,2018,금곡동,두산위브트레지움,1,11~20,147.6,192,41135,12
41000,1996,2018,금곡동,청솔마을(주공9단지),1,11~20,42.84,133,41135,20
72900,1995,2018,금곡동,청솔마을(한라),1,11~20,84.39,181,41135,4
89900,1995,2018,금곡동,청솔마을(대원),1,11~20,129.45,141,41135,16
84500,1994,2018,금곡동,청솔마을(성원),1,11~20,134.67,143,41135,2
85000,1995,2018,금곡동,청솔마을(대원),1,11~20,129.45,141,41135,4
66000,1995,2018,금곡동,청솔마을(한라),1,11~20,84.39,181,41135,1
76000,1994,2018,금곡동,청솔마을(성원),1,11~20,101.88,143,41135,15
74500,1995,2018,금곡동,청솔마을(한라),1,11~20,84.39,181,41135,12
84000,2003,2018,금곡동,두산위브트레지움,1,11~20,147.6,192,41135,11
72950,2004,2018,금곡동,분당하우스토리,1,11~20,132.14,202,41135,11
89700,1994,2018,금곡동,청솔마을(성원),1,11~20,134.67,143,41135,19
39500,1995,2018,금곡동,청솔마을(유천),1,11~20,40.5,180,41135,2
95000,1995,2018,금곡동,청솔마을(대원),1,11~20,129.45,141,41135,19
85000,2003,2018,금곡동,두산위브트레지움,1,11~20,147.52,192,41135,19
78000,1996,2018,금곡동,청솔마을(계룡),1,11~20,84.97,176,41135,21
79500,1994,2018,금곡동,청솔마을(대원),1,11~20,101.67,141,41135,15
68100,1995,2018,금곡동,청솔마을(유천),1,11~20,84.6,180,41135,19
80500,1994,2018,금곡동,청솔마을(성원),1,11~20,101.88,143,41135,10
70500,1995,2018,금곡동,청솔마을(한라),1,11~20,84.39,181,41135,15
73000,2004,2018,금곡동,코오롱더프라우,1,11~20,153.948,201,41135,22
85000,2003,2018,금곡동,두산위브트레지움,1,11~20,147.52,192,41135,5
56000,1995,2018,금곡동,청솔마을(한라),1,11~20,58.8,181,41135,5
79000,1995,2018,금곡동,청솔마을(대원),1,21~31,129.45,141,41135,1
34400,1995,2018,금곡동,청솔마을(주공9단지),1,21~31,36.54,133,41135,1
53000,1994,2018,금곡동,청솔마을(공무원),1,21~31,58.19,125,41135,10
42250,1996,2018,금곡동,청솔마을(주공9단지),1,21~31,42.84,133,41135,2
78800,1994,2018,금곡동,청솔마을(대원),1,21~31,101.67,141,41135,6
43000,1996,2018,금곡동,청솔마을(주공9단지),1,21~31,42.84,133,41135,4
79500,1995,2018,금곡동,청솔마을(동아),1,21~31,101.99,132,41135,11
61000,1995,2018,금곡동,청솔마을(한라),1,21~31,69.12,181,41135,14
74500,1994,2018,금곡동,청솔마을(성원),1,21~31,101.88,143,41135,15
43000,1996,2018,금곡동,청솔마을(주공9단지),1,21~31,42.84,133,41135,12
74500,1995,2018,금곡동,청솔마을(유천),1,21~31,84.6,180,41135,5
74800,2004,2018,금곡동,분당하우스토리,1,21~31,132.14,202,41135,6
55000,1994,2018,금곡동,청솔마을(공무원),1,21~31,58.19,125,41135,5
42900,1996,2018,금곡동,청솔마을(주공9단지),1,21~31,42.84,133,41135,20
58000,1994,2018,금곡동,청솔마을(공무원),1,21~31,67.43,125,41135,4
79000,1995,2018,금곡동,청솔마을(유천),1,21~31,84.6,180,41135,13
96000,1994,2018,금곡동,청솔마을(성원),1,21~31,134.67,143,41135,5
92000,1995,2018,금곡동,청솔마을(대원),1,21~31,129.45,141,41135,9
58000,1995,2018,금곡동,청솔마을(한라),1,21~31,58.8,181,41135,12
49500,1996,2018,금곡동,청솔마을(계룡),1,21~31,55.44,176,41135,15
85000,1995,2018,구미동,까치마을(1단지)(대우롯데선경),1,1~10,101.76,77,41135,13
58700,1995,2018,구미동,무지개(7단지)(라이프),1,1~10,132.36,242,41135,6
52000,1996,2018,구미동,무지개(3단지)(신한),1,1~10,84.768,201,41135,5
38400,1995,2018,구미동,무지개(4단지)(주공),1,1~10,49.67,220,41135,19
33500,1996,2018,구미동,하얀마을(5단지)(주공),1,1~10,39.01,110,41135,11
56000,1995,2018,구미동,까치마을(4단지)(롯데),1,1~10,70.66,63,41135,1
46400,1996,2018,구미동,까치마을(2단지)(주공),1,1~10,59.98,88,41135,13
33400,1996,2018,구미동,무지개(12단지)(주공뜨란체),1,1~10,59.98,212,41135,7
79800,1995,2018,구미동,까치마을(3단지)(신원),1,1~10,130.83,66,41135,1
60000,1995,2018,구미동,무지개(7단지)(라이프),1,1~10,101.99,242,41135,13
29700,1995,2018,구미동,하얀마을(5단지)(주공),1,1~10,35.28,110,41135,2
33800,1996,2018,구미동,무지개(3단지)(신한),1,1~10,53.46,201,41135,2
70000,1995,2018,구미동,까치마을(4단지)(롯데),1,1~10,84.79,63,41135,4
67000,1995,2018,구미동,무지개(6단지)(건영),1,1~10,134.82,225,41135,12
88000,1995,2018,구미동,까치마을(3단지)(신원),1,1~10,101.86,66,41135,13
44000,1995,2018,구미동,까치마을(1단지)(대우롯데선경),1,1~10,51.32,77,41135,2
70000,1995,2018,구미동,무지개(6단지)(건영),1,1~10,134.82,225,41135,9
46000,1995,2018,구미동,까치마을(1단지)(대우롯데선경),1,1~10,51.32,77,41135,10
55000,1995,2018,구미동,무지개(5단지)(청구),1,1~10,85.0,221,41135,2
32000,1996,2018,구미동,하얀마을(5단지)(주공),1,1~10,38.07,110,41135,17
59000,1995,2018,구미동,무지개(5단지)(청구),1,1~10,85.0,221,41135,7
35500,1995,2018,구미동,무지개(12단지)(주공뜨란체),1,1~10,58.14,212,41135,5
36800,1995,2018,구미동,무지개(2단지)(엘지),1,1~10,49.83,202,41135,10
37400,1995,2018,구미동,무지개(1단지)(대림),1,1~10,60.72,211,41135,2
46100,1996,2018,구미동,까치마을(2단지)(주공),1,1~10,59.98,88,41135,7
71000,1995,2018,구미동,까치마을(3단지)(신원),1,1~10,84.8,66,41135,12
36800,1995,2018,구미동,무지개(2단지)(엘지),1,1~10,49.83,202,41135,7
60000,1995,2018,구미동,무지개(8단지)(제일),1,1~10,101.91,243,41135,3
58000,1995,2018,구미동,까치마을(4단지)(롯데),1,1~10,70.66,63,41135,2
44400,1995,2018,구미동,무지개(4단지)(주공),1,1~10,58.14,220,41135,13
45000,1996,2018,구미동,까치마을(2단지)(주공),1,1~10,49.67,88,41135,15
34300,1996,2018,구미동,무지개(12단지)(주공뜨란체),1,1~10,59.98,212,41135,3
44000,1995,2018,구미동,무지개(4단지)(주공),1,1~10,59.98,220,41135,8
64500,1995,2018,구미동,무지개(6단지)(건영),1,1~10,134.82,225,41135,4
62000,1995,2018,구미동,무지개(9단지)(동아),1,1~10,134.16,240,41135,13
27700,1995,2018,구미동,하얀마을(5단지)(주공),1,1~10,35.28,110,41135,3
71000,1995,2018,구미동,까치마을(3단지)(신원),1,1~10,84.8,66,41135,15
64500,1995,2018,구미동,까치마을(1단지)(대우롯데선경),1,1~10,70.66,77,41135,24
37300,1996,2018,구미동,무지개(3단지)(건영),1,1~10,53.83,201,41135,14
37000,1995,2018,구미동,무지개(1단지)(대림),1,1~10,60.72,211,41135,12
31500,1996,2018,구미동,하얀마을(5단지)(주공),1,11~20,38.07,110,41135,7
42000,1996,2018,구미동,무지개(3단지)(건영),1,11~20,68.16,201,41135,1
51000,1995,2018,구미동,무지개(1단지)(대림),1,11~20,84.97,211,41135,12
72000,1995,2018,구미동,까치마을(1단지)(대우롯데선경),1,11~20,84.79,77,41135,23
31500,1996,2018,구미동,하얀마을(5단지)(주공),1,11~20,38.07,110,41135,3
41800,1995,2018,구미동,무지개(4단지)(주공),1,11~20,59.98,220,41135,13
90000,1995,2018,구미동,까치마을(3단지)(신원),1,11~20,101.86,66,41135,8
58300,1995,2018,구미동,무지개(8단지)(제일),1,11~20,101.91,243,41135,7
56250,1995,2018,구미동,무지개(1단지)(대림),1,11~20,101.64,211,41135,5
44000,1995,2018,구미동,까치마을(2단지)(주공),1,11~20,58.14,88,41135,1
48000,1995,2018,구미동,까치마을(2단지)(주공),1,11~20,58.14,88,41135,10
47400,1995,2018,구미동,까치마을(1단지)(대우롯데선경),1,11~20,51.32,77,41135,3
54700,1995,2018,구미동,무지개(5단지)(청구),1,11~20,85.0,221,41135,4
65000,1996,2018,구미동,무지개(10단지)(삼성),1,11~20,101.82,222,41135,14
43000,1995,2018,구미동,까치마을(2단지)(주공),1,11~20,49.36,88,41135,10
43000,1995,2018,구미동,무지개(5단지)(청구),1,11~20,58.49,221,41135,7
45000,1995,2018,구미동,무지개(4단지)(주공),1,11~20,59.98,220,41135,20
65900,1995,2018,구미동,까치마을(1단지)(대우롯데선경),1,11~20,70.66,77,41135,5
49500,1995,2018,구미동,무지개(1단지)(대림),1,11~20,84.97,211,41135,12
60000,1995,2018,구미동,까치마을(4단지)(롯데),1,11~20,70.66,63,41135,1
37000,1995,2018,구미동,무지개(1단지)(대림),1,11~20,60.72,211,41135,16
65000,1995,2018,구미동,까치마을(1단지)(대우롯데선경),1,11~20,70.66,77,41135,17
43500,1995,2018,구미동,까치마을(2단지)(주공),1,11~20,49.36,88,41135,6
67500,1995,2018,구미동,까치마을(1단지)(대우롯데선경),1,11~20,70.66,77,41135,22
37100,1995,2018,구미동,무지개(1단지)(대림),1,11~20,60.72,211,41135,14
59000,1995,2018,구미동,무지개(8단지)(제일),1,11~20,101.91,243,41135,9
65000,1995,2018,구미동,까치마을(1단지)(대우롯데선경),1,11~20,70.66,77,41135,4
75000,1995,2018,구미동,무지개(2단지)(엘지),1,11~20,134.94,202,41135,6
59000,1995,2018,구미동,무지개(5단지)(청구),1,11~20,85.0,221,41135,5
65900,1995,2018,구미동,까치마을(1단지)(대우롯데선경),1,11~20,70.66,77,41135,25
49500,1995,2018,구미동,무지개(1단지)(대림),1,11~20,84.97,211,41135,13
48500,1996,2018,구미동,무지개(3단지)(신한),1,11~20,69.72,201,41135,3
